학수번호,교과목이름,학점,이수구분,학년,학기,설강학과,교과목개요,교육과정학과코드
GEN0070,일반화학실험1,3,전공기초,1,1,건설환경공학과,물질의 구조와 성질 및 상호작용을 거시적 차원과 미시적 차원에서의 이해 및 생활에서 응용되고 관찰되는 여러 화학현상과 화학물질을 이해한다.,
GEN2052,미분적분학1,3,전공기초,1,1,건설환경공학과,"자연과학과 공학의 기초가 되는 1변수 함수의 미분과 적분에 대하여 공부한다.
함수의 극한과 연속, 미분과 적분의 기초개념을 이해하고 여러 함수의 미분법과 적분법에 대하여 공부한다. 평면곡선을 표현하는 여러 가지 방법을 이해하기 위하여 극좌표, 매개변수 방정식과 그 미분 적분법을 공부한다. 마지막으로 무한급수와 테일러급수 등을 학습함으로써 기존의 기본함수로는 해결할 수 없는 여러 가지 문제의 해결법을 제시한다.",304
GEN2052,미분적분학1,3,전공기초,1,1,건설환경공학과,"자연과학과 공학의 기초가 되는 1변수 함수의 미분과 적분에 대하여 공부한다.
함수의 극한과 연속, 미분과 적분의 기초개념을 이해하고 여러 함수의 미분법과 적분법에 대하여 공부한다. 평면곡선을 표현하는 여러 가지 방법을 이해하기 위하여 극좌표, 매개변수 방정식과 그 미분 적분법을 공부한다. 마지막으로 무한급수와 테일러급수 등을 학습함으로써 기존의 기본함수로는 해결할 수 없는 여러 가지 문제의 해결법을 제시한다.",207
GEN2052,미분적분학1,3,전공기초,1,1,건설환경공학과,"자연과학과 공학의 기초가 되는 1변수 함수의 미분과 적분에 대하여 공부한다.
함수의 극한과 연속, 미분과 적분의 기초개념을 이해하고 여러 함수의 미분법과 적분법에 대하여 공부한다. 평면곡선을 표현하는 여러 가지 방법을 이해하기 위하여 극좌표, 매개변수 방정식과 그 미분 적분법을 공부한다. 마지막으로 무한급수와 테일러급수 등을 학습함으로써 기존의 기본함수로는 해결할 수 없는 여러 가지 문제의 해결법을 제시한다.",204
GEN2052,미분적분학1,3,전공기초,1,1,건설환경공학과,"자연과학과 공학의 기초가 되는 1변수 함수의 미분과 적분에 대하여 공부한다.
함수의 극한과 연속, 미분과 적분의 기초개념을 이해하고 여러 함수의 미분법과 적분법에 대하여 공부한다. 평면곡선을 표현하는 여러 가지 방법을 이해하기 위하여 극좌표, 매개변수 방정식과 그 미분 적분법을 공부한다. 마지막으로 무한급수와 테일러급수 등을 학습함으로써 기존의 기본함수로는 해결할 수 없는 여러 가지 문제의 해결법을 제시한다.",303
CSE1007,논리학(컴퓨터전공),3,전공기초,1,1,ICT융합학부,"본 교과목은 ICT융합학부 1학년 수강생을 위한 기호 논리학 과목이다. 본 교과목은 기호 논리학의 기본이 되는 핵심 문장(atomic sentence), 조건 문장(conditional sentence), 정량화된 문장(quantified sentence) 등 논리적인 문장에 대한 개념을 제시하고, 주어진 문장의 타당성에 대해서 정형적으로 검증하는 증명방법을 소개한다.",304
CSE1007,논리학(컴퓨터전공),3,전공기초,1,1,ICT융합학부,"본 교과목은 ICT융합학부 1학년 수강생을 위한 기호 논리학 과목이다. 본 교과목은 기호 논리학의 기본이 되는 핵심 문장(atomic sentence), 조건 문장(conditional sentence), 정량화된 문장(quantified sentence) 등 논리적인 문장에 대한 개념을 제시하고, 주어진 문장의 타당성에 대해서 정형적으로 검증하는 증명방법을 소개한다.",303
CSE1017,프로그래밍기초,3,전공기초,1,1,ICT융합학부,"This class studies the concepts of variables, input-output and function abstraction, and learns control structures of programs, including conditionals, loops and recursions using Python. The class then understands the concepts of objects and the Python library, and exercises simple GUI programming. ",304
CSE1017,프로그래밍기초,3,전공기초,1,2,ICT융합학부,"This class studies the concepts of variables, input-output and function abstraction, and learns control structures of programs, including conditionals, loops and recursions using Python. The class then understands the concepts of objects and the Python library, and exercises simple GUI programming. ",207
CSE1017,프로그래밍기초,3,전공기초,1,1,ICT융합학부,"This class studies the concepts of variables, input-output and function abstraction, and learns control structures of programs, including conditionals, loops and recursions using Python. The class then understands the concepts of objects and the Python library, and exercises simple GUI programming. ",303
CSE1020,창의융합설계,3,전공핵심,1,1,ICT융합학부,"다음 세대를 위한 기술과 미래 직업의 새로운 경향에 대해 이해하고 미래를 준비하기 위해 다양한 연구 실적과 현장 경험을 지닌 전공 교수님들이 ICT융합학부를 구성하는 각 전공 분야와 개설 교과목에 대해  강의합니다. 
AI, IoT, 3D 프린팅, 빅 데이터, 자율주행차, 로봇, VR, 바이오헬스케어, 블록체인 등 산업의 급격한 변화에 대해 설명하며, 4차 산업혁명 시대를 대표하는 다양한 핵심기술에 대해 소개합니다. 
학생들이 미래 사회에 대한 요구를 이해할 수 있도록 사회 환경에 대해서도 논의합니다.",304
CSE1020,창의융합설계,3,전공핵심,1,1,ICT융합학부,"다음 세대를 위한 기술과 미래 직업의 새로운 경향에 대해 이해하고 미래를 준비하기 위해 다양한 연구 실적과 현장 경험을 지닌 전공 교수님들이 ICT융합학부를 구성하는 각 전공 분야와 개설 교과목에 대해  강의합니다. 
AI, IoT, 3D 프린팅, 빅 데이터, 자율주행차, 로봇, VR, 바이오헬스케어, 블록체인 등 산업의 급격한 변화에 대해 설명하며, 4차 산업혁명 시대를 대표하는 다양한 핵심기술에 대해 소개합니다. 
학생들이 미래 사회에 대한 요구를 이해할 수 있도록 사회 환경에 대해서도 논의합니다.",303
GEN0063,일반물리학1,3,전공기초,1,1,ICT융합학부,"- 본 수업은 물리가 쉽다는 생각을 갖을 수 있도록 줄거리 및 주제 파악을 할 수 있게 만드는 수업이다.
- 개념 파악 및 수학을 이용한 물리적 의미를 알고자 하는 수업이다.
- 반복적인 개념을 이용하여 어렵지만 쉽게 이해할 수 있도록 한다.
- 공부하지 않는 학생의 학점은 절대 보장할 수 없다.
- 교수님과 즐겁게 대화할 수 있는 수업이다",304
GEN0063,일반물리학1,3,전공기초,1,1,ICT융합학부,"- 본 수업은 물리가 쉽다는 생각을 갖을 수 있도록 줄거리 및 주제 파악을 할 수 있게 만드는 수업이다.
- 개념 파악 및 수학을 이용한 물리적 의미를 알고자 하는 수업이다.
- 반복적인 개념을 이용하여 어렵지만 쉽게 이해할 수 있도록 한다.
- 공부하지 않는 학생의 학점은 절대 보장할 수 없다.
- 교수님과 즐겁게 대화할 수 있는 수업이다",207
GEN0063,일반물리학1,3,전공기초,1,1,ICT융합학부,"- 본 수업은 물리가 쉽다는 생각을 갖을 수 있도록 줄거리 및 주제 파악을 할 수 있게 만드는 수업이다.
- 개념 파악 및 수학을 이용한 물리적 의미를 알고자 하는 수업이다.
- 반복적인 개념을 이용하여 어렵지만 쉽게 이해할 수 있도록 한다.
- 공부하지 않는 학생의 학점은 절대 보장할 수 없다.
- 교수님과 즐겁게 대화할 수 있는 수업이다",204
GEN0063,일반물리학1,3,전공기초,1,1,ICT융합학부,"- 본 수업은 물리가 쉽다는 생각을 갖을 수 있도록 줄거리 및 주제 파악을 할 수 있게 만드는 수업이다.
- 개념 파악 및 수학을 이용한 물리적 의미를 알고자 하는 수업이다.
- 반복적인 개념을 이용하여 어렵지만 쉽게 이해할 수 있도록 한다.
- 공부하지 않는 학생의 학점은 절대 보장할 수 없다.
- 교수님과 즐겁게 대화할 수 있는 수업이다",303
GEN2052,미분적분학1,3,전공기초,1,1,ICT융합학부,"자연과학과 공학의 기초가 되는 1변수 함수의 미분과 적분에 대하여 공부한다.
함수의 극한과 연속, 미분과 적분의 기초개념을 이해하고 여러 함수의 미분법과 적분법에 대하여 공부한다. 평면곡선을 표현하는 여러 가지 방법을 이해하기 위하여 극좌표, 매개변수 방정식과 그 미분 적분법을 공부한다. 마지막으로 무한급수와 테일러급수 등을 학습함으로써 기존의 기본함수로는 해결할 수 없는 여러 가지 문제의 해결법을 제시한다.",304
GEN2052,미분적분학1,3,전공기초,1,1,ICT융합학부,"자연과학과 공학의 기초가 되는 1변수 함수의 미분과 적분에 대하여 공부한다.
함수의 극한과 연속, 미분과 적분의 기초개념을 이해하고 여러 함수의 미분법과 적분법에 대하여 공부한다. 평면곡선을 표현하는 여러 가지 방법을 이해하기 위하여 극좌표, 매개변수 방정식과 그 미분 적분법을 공부한다. 마지막으로 무한급수와 테일러급수 등을 학습함으로써 기존의 기본함수로는 해결할 수 없는 여러 가지 문제의 해결법을 제시한다.",207
GEN2052,미분적분학1,3,전공기초,1,1,ICT융합학부,"자연과학과 공학의 기초가 되는 1변수 함수의 미분과 적분에 대하여 공부한다.
함수의 극한과 연속, 미분과 적분의 기초개념을 이해하고 여러 함수의 미분법과 적분법에 대하여 공부한다. 평면곡선을 표현하는 여러 가지 방법을 이해하기 위하여 극좌표, 매개변수 방정식과 그 미분 적분법을 공부한다. 마지막으로 무한급수와 테일러급수 등을 학습함으로써 기존의 기본함수로는 해결할 수 없는 여러 가지 문제의 해결법을 제시한다.",204
GEN2052,미분적분학1,3,전공기초,1,1,ICT융합학부,"자연과학과 공학의 기초가 되는 1변수 함수의 미분과 적분에 대하여 공부한다.
함수의 극한과 연속, 미분과 적분의 기초개념을 이해하고 여러 함수의 미분법과 적분법에 대하여 공부한다. 평면곡선을 표현하는 여러 가지 방법을 이해하기 위하여 극좌표, 매개변수 방정식과 그 미분 적분법을 공부한다. 마지막으로 무한급수와 테일러급수 등을 학습함으로써 기존의 기본함수로는 해결할 수 없는 여러 가지 문제의 해결법을 제시한다.",303
EMS1020,해양융합공학개론,3,전공핵심,1,1,해양융합공학과,"신입생들에게 해양융합공학 전공에 대한 전반적인 이해를 돕기 위한 과목으로, 해양물리, 해양기상, 수중음향, 해양부유생물, 해양생지화학, 환경분석화학, 해양수산생명공학, 연안공학 등에 대한 전반적인 내용을 소개한 후,  본인이 희망하는 해양과학 및 공학의 특정분야에 대한  정보를 모으고, 통합하는 과정에 대해 PBL (project based learning) 학습을 진행함.",
GEN0063,일반물리학1,3,전공기초,1,1,해양융합공학과,"- 본 수업은 물리가 쉽다는 생각을 갖을 수 있도록 줄거리 및 주제 파악을 할 수 있게 만드는 수업이다.
- 개념 파악 및 수학을 이용한 물리적 의미를 알고자 하는 수업이다.
- 반복적인 개념을 이용하여 어렵지만 쉽게 이해할 수 있도록 한다.
- 공부하지 않는 학생의 학점은 절대 보장할 수 없다.
- 교수님과 즐겁게 대화할 수 있는 수업이다",304
GEN0063,일반물리학1,3,전공기초,1,1,해양융합공학과,"- 본 수업은 물리가 쉽다는 생각을 갖을 수 있도록 줄거리 및 주제 파악을 할 수 있게 만드는 수업이다.
- 개념 파악 및 수학을 이용한 물리적 의미를 알고자 하는 수업이다.
- 반복적인 개념을 이용하여 어렵지만 쉽게 이해할 수 있도록 한다.
- 공부하지 않는 학생의 학점은 절대 보장할 수 없다.
- 교수님과 즐겁게 대화할 수 있는 수업이다",207
GEN0063,일반물리학1,3,전공기초,1,1,해양융합공학과,"- 본 수업은 물리가 쉽다는 생각을 갖을 수 있도록 줄거리 및 주제 파악을 할 수 있게 만드는 수업이다.
- 개념 파악 및 수학을 이용한 물리적 의미를 알고자 하는 수업이다.
- 반복적인 개념을 이용하여 어렵지만 쉽게 이해할 수 있도록 한다.
- 공부하지 않는 학생의 학점은 절대 보장할 수 없다.
- 교수님과 즐겁게 대화할 수 있는 수업이다",204
GEN0063,일반물리학1,3,전공기초,1,1,해양융합공학과,"- 본 수업은 물리가 쉽다는 생각을 갖을 수 있도록 줄거리 및 주제 파악을 할 수 있게 만드는 수업이다.
- 개념 파악 및 수학을 이용한 물리적 의미를 알고자 하는 수업이다.
- 반복적인 개념을 이용하여 어렵지만 쉽게 이해할 수 있도록 한다.
- 공부하지 않는 학생의 학점은 절대 보장할 수 없다.
- 교수님과 즐겁게 대화할 수 있는 수업이다",303
GEN0068,일반화학1,3,전공기초,1,1,해양융합공학과,화학의 기초 지식을 다루는 과목으로 화학에 대한 기본 개념을 확립하여 전공 학습을 위한 기초를 다진다,
GEN0074,일반생물학1,3,전공기초,1,1,해양융합공학과,21세기 첨단 바이오융합분야에 관심있는 공학도에게 생물학 분야를 쉽게 소개하는 강좌입니다.,
GEN2052,미분적분학1,3,전공기초,1,1,해양융합공학과,"자연과학과 공학의 기초가 되는 1변수 함수의 미분과 적분에 대하여 공부한다.
함수의 극한과 연속, 미분과 적분의 기초개념을 이해하고 여러 함수의 미분법과 적분법에 대하여 공부한다. 평면곡선을 표현하는 여러 가지 방법을 이해하기 위하여 극좌표, 매개변수 방정식과 그 미분 적분법을 공부한다. 마지막으로 무한급수와 테일러급수 등을 학습함으로써 기존의 기본함수로는 해결할 수 없는 여러 가지 문제의 해결법을 제시한다.",304
GEN2052,미분적분학1,3,전공기초,1,1,해양융합공학과,"자연과학과 공학의 기초가 되는 1변수 함수의 미분과 적분에 대하여 공부한다.
함수의 극한과 연속, 미분과 적분의 기초개념을 이해하고 여러 함수의 미분법과 적분법에 대하여 공부한다. 평면곡선을 표현하는 여러 가지 방법을 이해하기 위하여 극좌표, 매개변수 방정식과 그 미분 적분법을 공부한다. 마지막으로 무한급수와 테일러급수 등을 학습함으로써 기존의 기본함수로는 해결할 수 없는 여러 가지 문제의 해결법을 제시한다.",207
GEN2052,미분적분학1,3,전공기초,1,1,해양융합공학과,"자연과학과 공학의 기초가 되는 1변수 함수의 미분과 적분에 대하여 공부한다.
함수의 극한과 연속, 미분과 적분의 기초개념을 이해하고 여러 함수의 미분법과 적분법에 대하여 공부한다. 평면곡선을 표현하는 여러 가지 방법을 이해하기 위하여 극좌표, 매개변수 방정식과 그 미분 적분법을 공부한다. 마지막으로 무한급수와 테일러급수 등을 학습함으로써 기존의 기본함수로는 해결할 수 없는 여러 가지 문제의 해결법을 제시한다.",204
GEN2052,미분적분학1,3,전공기초,1,1,해양융합공학과,"자연과학과 공학의 기초가 되는 1변수 함수의 미분과 적분에 대하여 공부한다.
함수의 극한과 연속, 미분과 적분의 기초개념을 이해하고 여러 함수의 미분법과 적분법에 대하여 공부한다. 평면곡선을 표현하는 여러 가지 방법을 이해하기 위하여 극좌표, 매개변수 방정식과 그 미분 적분법을 공부한다. 마지막으로 무한급수와 테일러급수 등을 학습함으로써 기존의 기본함수로는 해결할 수 없는 여러 가지 문제의 해결법을 제시한다.",303
I-D1076,아이디어발상,3,전공기초,1,1,영상디자인학과,"아이디어와 컨셉 도출에서부터 아이템 개발, 디자인에 이르기까지의 전개과정을 통해 창의적인 사고로 창조하고, 문제를 해결할 수 있는 능력을 배양토록 한다. 이를 통하여 아이디어의 발상 및 과정의 중요성을 학습하고, 디자인에서 예술적 창의력이 고부가가치의 산업임을 인식도록 한다.디지털 멀티미디어 시대라는 빠른 디자인 환경적 변화에 따른 디자인 기본개념을 이해하고, 체계적이며 실제적인 디자인 능력 강화와 영상디자인에 대한 창의적이고 효율적인 디자인 능력을 위한 참신한 아이디어 발상 및 방법을 알며, 아이디어를 디자인화 시킬 수 있는 기초적인 표현 능력을 배양하는데 수업의 목적이 있다.
",
I-D1078,이미지툴&테크닉스1,3,전공기초,1,1,영상디자인학과,본 강의는 디지털이미지 제작의 기본툴인 Adobe Illustrator와  Adobe Photoshop 프로그램을 중심으로 실습하고 컴퓨터그래픽의 기본개념 및 시스템에 대한 이해를 형성하고 개별적으로 결과물 제작을 통해 활용방법과 문제해결 능력으로서의 디자인적 사고를 할 수 있도록 준비된 강의입니다.,
I-D2088,애니메이션워크샵,3,전공핵심,1,1,영상디자인학과,"본 과목은 애니메이션에 대한 기본적인 이해와 이론을 바탕으로 애니메이션 제작 실습 워크샵을 진행하고, 애니메이션 영상의 다양한 시각화 표현기법과 연출의 차별성을 연구하는 수업이다. 
또한 이러한 과정들 가운데 다양한 예시 애니메이션 작품들을 읽고 해석하면서 애니메이션이 예술 혹은 영상산업적 관점에서 대중들에게 어떤 의미와 영향력이 있는지에 대하여 논의해본다.
특히 본 과목은 IC-PBL 과목으로써 애니메이션 이론과 실습을 바탕으로 학습자가 자기 주도적으로 주어진 문제를 해결하는 문제해결형 수업방식으로 진행된다.   ",
CSE1007,논리학(컴퓨터전공),3,전공기초,1,1,인공지능학과,"본 교과목은 ICT융합학부 1학년 수강생을 위한 기호 논리학 과목이다. 본 교과목은 기호 논리학의 기본이 되는 핵심 문장(atomic sentence), 조건 문장(conditional sentence), 정량화된 문장(quantified sentence) 등 논리적인 문장에 대한 개념을 제시하고, 주어진 문장의 타당성에 대해서 정형적으로 검증하는 증명방법을 소개한다.",304
CSE1007,논리학(컴퓨터전공),3,전공기초,1,1,인공지능학과,"본 교과목은 ICT융합학부 1학년 수강생을 위한 기호 논리학 과목이다. 본 교과목은 기호 논리학의 기본이 되는 핵심 문장(atomic sentence), 조건 문장(conditional sentence), 정량화된 문장(quantified sentence) 등 논리적인 문장에 대한 개념을 제시하고, 주어진 문장의 타당성에 대해서 정형적으로 검증하는 증명방법을 소개한다.",303
CSE1017,프로그래밍기초,3,전공기초,1,1,인공지능학과,"This class studies the concepts of variables, input-output and function abstraction, and learns control structures of programs, including conditionals, loops and recursions using Python. The class then understands the concepts of objects and the Python library, and exercises simple GUI programming. ",304
CSE1017,프로그래밍기초,3,전공기초,1,2,인공지능학과,"This class studies the concepts of variables, input-output and function abstraction, and learns control structures of programs, including conditionals, loops and recursions using Python. The class then understands the concepts of objects and the Python library, and exercises simple GUI programming. ",207
CSE1017,프로그래밍기초,3,전공기초,1,1,인공지능학과,"This class studies the concepts of variables, input-output and function abstraction, and learns control structures of programs, including conditionals, loops and recursions using Python. The class then understands the concepts of objects and the Python library, and exercises simple GUI programming. ",303
GEN0063,일반물리학1,3,전공기초,1,1,인공지능학과,"- 본 수업은 물리가 쉽다는 생각을 갖을 수 있도록 줄거리 및 주제 파악을 할 수 있게 만드는 수업이다.
- 개념 파악 및 수학을 이용한 물리적 의미를 알고자 하는 수업이다.
- 반복적인 개념을 이용하여 어렵지만 쉽게 이해할 수 있도록 한다.
- 공부하지 않는 학생의 학점은 절대 보장할 수 없다.
- 교수님과 즐겁게 대화할 수 있는 수업이다",304
GEN0063,일반물리학1,3,전공기초,1,1,인공지능학과,"- 본 수업은 물리가 쉽다는 생각을 갖을 수 있도록 줄거리 및 주제 파악을 할 수 있게 만드는 수업이다.
- 개념 파악 및 수학을 이용한 물리적 의미를 알고자 하는 수업이다.
- 반복적인 개념을 이용하여 어렵지만 쉽게 이해할 수 있도록 한다.
- 공부하지 않는 학생의 학점은 절대 보장할 수 없다.
- 교수님과 즐겁게 대화할 수 있는 수업이다",207
GEN0063,일반물리학1,3,전공기초,1,1,인공지능학과,"- 본 수업은 물리가 쉽다는 생각을 갖을 수 있도록 줄거리 및 주제 파악을 할 수 있게 만드는 수업이다.
- 개념 파악 및 수학을 이용한 물리적 의미를 알고자 하는 수업이다.
- 반복적인 개념을 이용하여 어렵지만 쉽게 이해할 수 있도록 한다.
- 공부하지 않는 학생의 학점은 절대 보장할 수 없다.
- 교수님과 즐겁게 대화할 수 있는 수업이다",204
GEN0063,일반물리학1,3,전공기초,1,1,인공지능학과,"- 본 수업은 물리가 쉽다는 생각을 갖을 수 있도록 줄거리 및 주제 파악을 할 수 있게 만드는 수업이다.
- 개념 파악 및 수학을 이용한 물리적 의미를 알고자 하는 수업이다.
- 반복적인 개념을 이용하여 어렵지만 쉽게 이해할 수 있도록 한다.
- 공부하지 않는 학생의 학점은 절대 보장할 수 없다.
- 교수님과 즐겁게 대화할 수 있는 수업이다",303
GEN1030,컴퓨터개론,3,전공핵심,1,1,인공지능학과,"""컴퓨터 개론""은 컴퓨터 과학 및 정보 기술 분야에 대한 기본적인 이해를 제공하는 교과목으로, 컴퓨터의 기본 개념, 구조, 동작 및 응용에 대한 기초적인 지식을 다룹니다. 아래는 일반적으로 컴퓨터 개론 교과목에서 다루게 될 수 있는 내용들의 개요입니다.

1. 컴퓨터의 역사와 발전:
초창기 컴퓨터의 등장과 발전 과정
주요 발명가와 기여한 기술의 역사

2. 컴퓨터의 기본 구성 요소:
중앙처리장치 (CPU)의 기능과 구조
주기억장치와 보조기억장치
입출력 장치와 그 역할

3. 컴퓨터 소프트웨어:
운영체제의 역할과 기능
응용 소프트웨어와 시스템 소프트웨어의 차이

4. 데이터 표현과 저장:
이진수 체계와 16진수 체계
문자, 숫자, 그림 등의 데이터 표현 방법

5. 컴퓨터 네트워킹과 통신:
네트워크의 기본 개념과 유형
인터넷의 동작 원리와 구성 요소

6. 알고리즘과 프로그래밍 개념:
알고리즘의 정의와 설계 기법
프로그래밍 언어의 기본 문법과 구조

7. 컴퓨터의 윤리와 사회적 책임:
정보 기술의 윤리적 쟁점과 도덕적 고려사항
개인 정보 보호 및 보안에 대한 이해

8. 컴퓨터 응용 분야의 소개:
데이터베이스 시스템과 관리
인공지능, 빅데이터, 사물인터넷 등의 신기술 소개",
GEN2052,미분적분학1,3,전공기초,1,1,인공지능학과,"자연과학과 공학의 기초가 되는 1변수 함수의 미분과 적분에 대하여 공부한다.
함수의 극한과 연속, 미분과 적분의 기초개념을 이해하고 여러 함수의 미분법과 적분법에 대하여 공부한다. 평면곡선을 표현하는 여러 가지 방법을 이해하기 위하여 극좌표, 매개변수 방정식과 그 미분 적분법을 공부한다. 마지막으로 무한급수와 테일러급수 등을 학습함으로써 기존의 기본함수로는 해결할 수 없는 여러 가지 문제의 해결법을 제시한다.",304
GEN2052,미분적분학1,3,전공기초,1,1,인공지능학과,"자연과학과 공학의 기초가 되는 1변수 함수의 미분과 적분에 대하여 공부한다.
함수의 극한과 연속, 미분과 적분의 기초개념을 이해하고 여러 함수의 미분법과 적분법에 대하여 공부한다. 평면곡선을 표현하는 여러 가지 방법을 이해하기 위하여 극좌표, 매개변수 방정식과 그 미분 적분법을 공부한다. 마지막으로 무한급수와 테일러급수 등을 학습함으로써 기존의 기본함수로는 해결할 수 없는 여러 가지 문제의 해결법을 제시한다.",207
GEN2052,미분적분학1,3,전공기초,1,1,인공지능학과,"자연과학과 공학의 기초가 되는 1변수 함수의 미분과 적분에 대하여 공부한다.
함수의 극한과 연속, 미분과 적분의 기초개념을 이해하고 여러 함수의 미분법과 적분법에 대하여 공부한다. 평면곡선을 표현하는 여러 가지 방법을 이해하기 위하여 극좌표, 매개변수 방정식과 그 미분 적분법을 공부한다. 마지막으로 무한급수와 테일러급수 등을 학습함으로써 기존의 기본함수로는 해결할 수 없는 여러 가지 문제의 해결법을 제시한다.",204
GEN2052,미분적분학1,3,전공기초,1,1,인공지능학과,"자연과학과 공학의 기초가 되는 1변수 함수의 미분과 적분에 대하여 공부한다.
함수의 극한과 연속, 미분과 적분의 기초개념을 이해하고 여러 함수의 미분법과 적분법에 대하여 공부한다. 평면곡선을 표현하는 여러 가지 방법을 이해하기 위하여 극좌표, 매개변수 방정식과 그 미분 적분법을 공부한다. 마지막으로 무한급수와 테일러급수 등을 학습함으로써 기존의 기본함수로는 해결할 수 없는 여러 가지 문제의 해결법을 제시한다.",303
CSE1017,프로그래밍기초,3,전공기초,1,1,컴퓨터학부,"This class studies the concepts of variables, input-output and function abstraction, and learns control structures of programs, including conditionals, loops and recursions using Python. The class then understands the concepts of objects and the Python library, and exercises simple GUI programming. ",304
CSE1017,프로그래밍기초,3,전공기초,1,2,컴퓨터학부,"This class studies the concepts of variables, input-output and function abstraction, and learns control structures of programs, including conditionals, loops and recursions using Python. The class then understands the concepts of objects and the Python library, and exercises simple GUI programming. ",207
CSE1017,프로그래밍기초,3,전공기초,1,1,컴퓨터학부,"This class studies the concepts of variables, input-output and function abstraction, and learns control structures of programs, including conditionals, loops and recursions using Python. The class then understands the concepts of objects and the Python library, and exercises simple GUI programming. ",303
GEN1030,컴퓨터개론,3,전공핵심,1,1,컴퓨터학부,"""컴퓨터 개론""은 컴퓨터 과학 및 정보 기술 분야에 대한 기본적인 이해를 제공하는 교과목으로, 컴퓨터의 기본 개념, 구조, 동작 및 응용에 대한 기초적인 지식을 다룹니다. 아래는 일반적으로 컴퓨터 개론 교과목에서 다루게 될 수 있는 내용들의 개요입니다.

1. 컴퓨터의 역사와 발전:
초창기 컴퓨터의 등장과 발전 과정
주요 발명가와 기여한 기술의 역사

2. 컴퓨터의 기본 구성 요소:
중앙처리장치 (CPU)의 기능과 구조
주기억장치와 보조기억장치
입출력 장치와 그 역할

3. 컴퓨터 소프트웨어:
운영체제의 역할과 기능
응용 소프트웨어와 시스템 소프트웨어의 차이

4. 데이터 표현과 저장:
이진수 체계와 16진수 체계
문자, 숫자, 그림 등의 데이터 표현 방법

5. 컴퓨터 네트워킹과 통신:
네트워크의 기본 개념과 유형
인터넷의 동작 원리와 구성 요소

6. 알고리즘과 프로그래밍 개념:
알고리즘의 정의와 설계 기법
프로그래밍 언어의 기본 문법과 구조

7. 컴퓨터의 윤리와 사회적 책임:
정보 기술의 윤리적 쟁점과 도덕적 고려사항
개인 정보 보호 및 보안에 대한 이해

8. 컴퓨터 응용 분야의 소개:
데이터베이스 시스템과 관리
인공지능, 빅데이터, 사물인터넷 등의 신기술 소개",
GEN2052,미분적분학1,3,전공기초,1,1,컴퓨터학부,"자연과학과 공학의 기초가 되는 1변수 함수의 미분과 적분에 대하여 공부한다.
함수의 극한과 연속, 미분과 적분의 기초개념을 이해하고 여러 함수의 미분법과 적분법에 대하여 공부한다. 평면곡선을 표현하는 여러 가지 방법을 이해하기 위하여 극좌표, 매개변수 방정식과 그 미분 적분법을 공부한다. 마지막으로 무한급수와 테일러급수 등을 학습함으로써 기존의 기본함수로는 해결할 수 없는 여러 가지 문제의 해결법을 제시한다.",304
GEN2052,미분적분학1,3,전공기초,1,1,컴퓨터학부,"자연과학과 공학의 기초가 되는 1변수 함수의 미분과 적분에 대하여 공부한다.
함수의 극한과 연속, 미분과 적분의 기초개념을 이해하고 여러 함수의 미분법과 적분법에 대하여 공부한다. 평면곡선을 표현하는 여러 가지 방법을 이해하기 위하여 극좌표, 매개변수 방정식과 그 미분 적분법을 공부한다. 마지막으로 무한급수와 테일러급수 등을 학습함으로써 기존의 기본함수로는 해결할 수 없는 여러 가지 문제의 해결법을 제시한다.",207
GEN2052,미분적분학1,3,전공기초,1,1,컴퓨터학부,"자연과학과 공학의 기초가 되는 1변수 함수의 미분과 적분에 대하여 공부한다.
함수의 극한과 연속, 미분과 적분의 기초개념을 이해하고 여러 함수의 미분법과 적분법에 대하여 공부한다. 평면곡선을 표현하는 여러 가지 방법을 이해하기 위하여 극좌표, 매개변수 방정식과 그 미분 적분법을 공부한다. 마지막으로 무한급수와 테일러급수 등을 학습함으로써 기존의 기본함수로는 해결할 수 없는 여러 가지 문제의 해결법을 제시한다.",204
GEN2052,미분적분학1,3,전공기초,1,1,컴퓨터학부,"자연과학과 공학의 기초가 되는 1변수 함수의 미분과 적분에 대하여 공부한다.
함수의 극한과 연속, 미분과 적분의 기초개념을 이해하고 여러 함수의 미분법과 적분법에 대하여 공부한다. 평면곡선을 표현하는 여러 가지 방법을 이해하기 위하여 극좌표, 매개변수 방정식과 그 미분 적분법을 공부한다. 마지막으로 무한급수와 테일러급수 등을 학습함으로써 기존의 기본함수로는 해결할 수 없는 여러 가지 문제의 해결법을 제시한다.",303
GEN0063,일반물리학1,3,전공기초,1,1,수리데이터사이언스학과,"- 본 수업은 물리가 쉽다는 생각을 갖을 수 있도록 줄거리 및 주제 파악을 할 수 있게 만드는 수업이다.
- 개념 파악 및 수학을 이용한 물리적 의미를 알고자 하는 수업이다.
- 반복적인 개념을 이용하여 어렵지만 쉽게 이해할 수 있도록 한다.
- 공부하지 않는 학생의 학점은 절대 보장할 수 없다.
- 교수님과 즐겁게 대화할 수 있는 수업이다",304
